[ 37, 7, 1, 17, 219, 2, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 37, 9, 1, 3, 1002, 22, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 37, 10, 2, 3, 14109, 2, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 37, 9, 2, 18, 8022, 2, 30, 23, 5, 8, 1674, 23, 11, 696, 1674, 23, 0, 0 ],
[ 37, 8, 2, 3, 1840, 2, 9, 8, 5, 5, 648, 8, 11, 739, 648, 8, 0, 0 ],
[ 37, 8, 1, 42, 12768, 1, 1, 6, 4, 3, 540, 6, 6, 474, 540, 6, 0, 0 ],
[ 37, 9, 1, 3, 0, 1, 1, 31, 7, 12, 2531, 37, 35, 14050, 3005, 37, 6, 0 ],
[ 37, 8, 2, 43, 6944, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 38, 10, 1, 2, 337, 8, 26, 14, 4, 6, 888, 14, 5, 316, 888, 14, 0, 1 ],
[ 38, 9, 1, 44, 2516, 2, 86, 15, 0, 2, 2342, 21, 15, 7249, 2806, 21, 6, 1 ],
[ 38, 9, 1, 44, 2516, 2, 86, 19, 1, 3, 2594, 25, 25, 7997, 3058, 25, 6, 1 ],
[ 38, 9, 1, 45, 4397, 2, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 38, 8, 1, 46, 0, 1, 1, 18, 0, 1, 1458, 20, 20, 19623, 1616, 20, 2, 0 ],
[ 38, 9, 2, 3, 68067, 2, 62, 19, 0, 3, 1851, 23, 23, 15551, 2143, 23, 4, 0 ],
[ 38, 10, 2, 3, 40299, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 38, 9, 1, 3, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 38, 8, 1, 2, 345, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 38, 8, 2, 3, 0, 2, 87, 13, 13, 9, 1002, 13, 16, 1012, 1002, 13, 0, 0 ],
[ 38, 7, 2, 3, 1172, 2, 23, 4, 3, 2, 432, 4, 4, 244, 432, 4, 0, 0 ],
[ 38, 8, 2, 0, 0, 2, 60, 3, 2, 2, 330, 3, 5, 306, 330, 3, 0, 0 ],
[ 38, 6, 2, 3, 9555, 25, 1, 23, 5, 9, 2823, 27, 21, 15940, 3153, 27, 4, 0 ],
[ 38, 8, 2, 3, 1840, 2, 9, 23, 12, 8, 3099, 27, 28, 7395, 3439, 27, 4, 0 ],
[ 38, 8, 2, 47, 12400, 2, 6, 16, 0, 3, 1879, 22, 20, 8768, 2307, 22, 6, 0 ],
[ 38, 9, 2, 48, 42952, 2, 6, 35, 30, 2, 4047, 41, 53, 54041, 4497, 41, 6, 0 ],
[ 38, 7, 1, 41, 0, 2, 30, 20, 0, 3, 1578, 24, 24, 20606, 1890, 24, 4, 0 ],
[ 38, 9, 1, 49, 220, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 9, 1, 44, 2516, 2, 86, 20, 0, 2, 2976, 26, 23, 7783, 3440, 26, 6, 1 ],
[ 39, 7, 2, 13, 256306, 7, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 8, 1, 3, 404, 2, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 8, 2, 47, 3063, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 7, 2, 3, 12985, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 7, 2, 3, 0, 2, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 8, 2, 3, 9050, 1, 1, 22, 9, 9, 1560, 22, 18, 1334, 1560, 22, 0, 0 ],
[ 39, 9, 2, 3, 0, 1, 1, 4, 3, 2, 420, 4, 5, 310, 420, 4, 0, 0 ],
[ 39, 7, 1, 3, 340, 8, 26, 11, 5, 5, 894, 11, 10, 634, 894, 11, 0, 0 ],
[ 39, 8, 1, 3, 1002, 22, 75, 10, 2, 7, 927, 14, 20, 2926, 1241, 14, 4, 0 ],
[ 39, 7, 2, 13, 431, 21, 74, 9, 0, 1, 865, 11, 12, 19264, 1045, 11, 2, 0 ],
[ 39, 10, 2, 12, 8507, 2, 16, 13, 3, 7, 1313, 17, 18, 1612, 1605, 17, 4, 0 ],
[ 39, 9, 2, 3, 58, 9, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 39, 8, 2, 2, 1007, 9, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 40, 10, 2, 3, 3016, 1, 1, 11, 0, 2, 1285, 17, 18, 2462, 1741, 17, 6, 1 ],
[ 40, 9, 1, 44, 2516, 2, 86, 19, 0, 2, 2610, 25, 22, 7715, 3074, 25, 6, 1 ],
[ 40, 9, 2, 50, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 40, 7, 2, 3, 13183, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 40, 9, 2, 3, 7942, 2, 9, 8, 0, 2, 1016, 12, 14, 1612, 1324, 12, 4, 0 ],
[ 40, 9, 1, 3, 0, 7, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 40, 12, 2, 3, 3013, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 40, 8, 2, 51, 11590, 2, 36, 156, 17, 12, 23383, 162, 206, 295213, 23877, 162, 6, 0 ],
[ 40, 9, 1, 3, 230, 2, 30, 5, 3, 3, 486, 5, 4, 244, 486, 5, 0, 0 ],
[ 40, 9, 1, 37, 0, 2, 62, 21, 0, 2, 2021, 23, 25, 26799, 2165, 23, 2, 0 ],
[ 40, 8, 1, 3, 15240, 1, 1, 8, 4, 1, 1325, 12, 12, 2833, 1637, 12, 4, 0 ],
[ 40, 9, 2, 3, 65993, 2, 62, 24, 0, 9, 2112, 28, 29, 16019, 2404, 28, 4, 0 ],
[ 41, 10, 1, 44, 2516, 2, 86, 24, 0, 2, 4034, 30, 26, 12486, 4498, 30, 6, 1 ],
[ 41, 8, 2, 3, 65473, 2, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 41, 9, 1, 3, 0, 2, 71, 7, 5, 5, 630, 7, 7, 442, 630, 7, 0, 0 ],
[ 41, 9, 2, 3, 7065, 2, 16, 5, 3, 3, 576, 6, 8, 522, 576, 6, 0, 0 ],
[ 41, 8, 2, 3, 0, 9, 15, 8, 0, 1, 1078, 12, 12, 1532, 1390, 12, 4, 0 ],
[ 41, 7, 1, 3, 281, 2, 39, 18, 0, 3, 1868, 22, 23, 18348, 2202, 22, 4, 0 ],
[ 41, 8, 2, 3, 0, 17, 1, 34, 11, 4, 3699, 40, 38, 27522, 4153, 40, 6, 0 ],
[ 41, 8, 2, 3, 0, 2, 22, 26, 0, 8, 2657, 30, 35, 34427, 2991, 30, 4, 0 ],
[ 41, 10, 1, 3, 13, 2, 16, 8, 3, 8, 552, 8, 5, 420, 552, 8, 0, 0 ],
[ 41, 8, 2, 0, 0, 2, 41, 40, 12, 6, 3079, 44, 53, 38924, 3359, 44, 4, 0 ],
[ 41, 9, 1, 3, 0, 7, 42, 101, 41, 5, 10813, 110, 101, 142735, 11423, 110, 8, 0 ],
[ 41, 10, 2, 50, 9817, 4, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 41, 9, 1, 3, 0, 7, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 10, 1, 44, 2516, 2, 86, 24, 0, 2, 4035, 30, 25, 12416, 4499, 30, 6, 1 ],
[ 42, 10, 1, 44, 2516, 2, 86, 25, 0, 2, 4101, 31, 28, 12614, 4565, 31, 6, 1 ],
[ 42, 10, 1, 44, 2516, 2, 86, 23, 0, 2, 3969, 29, 24, 12354, 4433, 29, 6, 1 ],
[ 42, 10, 1, 44, 2516, 2, 86, 25, 0, 2, 4101, 31, 28, 12614, 4565, 31, 6, 1 ],
[ 42, 8, 1, 3, 895, 2, 16, 15, 0, 6, 1980, 19, 17, 5911, 2334, 19, 4, 1 ],
[ 42, 7, 2, 52, 0, 2, 6, 51, 11, 7, 4601, 57, 55, 45279, 5103, 57, 6, 0 ],
[ 42, 8, 2, 14, 0, 11, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 8, 2, 3, 7289, 8, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 8, 2, 14, 4974, 8, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 9, 2, 3, 7509, 1, 1, 7, 0, 2, 985, 13, 12, 1496, 1433, 13, 6, 0 ],
[ 42, 9, 1, 50, 5127, 2, 9, 4, 3, 2, 432, 4, 5, 310, 432, 4, 0, 0 ],
[ 42, 7, 1, 3, 0, 2, 103, 6, 4, 4, 528, 6, 8, 612, 528, 6, 0, 0 ],
[ 42, 8, 2, 3, 0, 5, 79, 33, 0, 5, 2706, 37, 35, 41737, 2982, 37, 4, 0 ],
[ 42, 8, 2, 13, 2766, 1, 1, 33, 4, 9, 3088, 41, 34, 12104, 3720, 41, 8, 0 ],
[ 42, 9, 1, 3, 0, 7, 42, 15, 6, 10, 950, 17, 18, 1327, 1110, 17, 2, 0 ],
[ 42, 9, 2, 12, 10561, 17, 104, 15, 4, 4, 1540, 19, 21, 25529, 1844, 19, 4, 0 ],
[ 42, 9, 2, 12, 8769, 3, 105, 5, 0, 3, 334, 7, 6, 412, 474, 7, 2, 0 ],
[ 42, 8, 2, 13, 94, 7, 88, 14, 0, 3, 1102, 16, 8, 1015, 1248, 16, 2, 0 ],
[ 42, 9, 1, 3, 0, 7, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 7, 1, 3, 497, 2, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 42, 7, 2, 52, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ],
[ 43, 10, 1, 44, 2516, 2, 86, 23, 0, 2, 3970, 29, 27, 12548, 4434, 29, 6, 1 ],
[ 43, 11, 1, 53, 0, 1, 1, 10, 0, 5, 925, 12, 12, 1399, 1079, 12, 2, 1 ],
[ 43, 10, 2, 3, 7550, 2, 9, 11, 0, 1, 883, 13, 13, 8893, 1037, 13, 2, 1 ],
